NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,33,2017-06-21,2017-06-21,2024-03-08,2017-09-10,2024-03-03,Normal,2017-06-21,-798,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,90800.0,168953.14405006482,78153.14405006482,703.9714335419368,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,15.701965060414944,0.0654248544183956,0.7850982530207474,0.8607174454852954,0.0430358722742647,0.3631651675188885,2.16182146097454,0.0077529893561887,0.5374271104010577,0.0351610904584882,0.0654248544183956,0.4625728895989422,0.5374271104010577,1.1618214609745403,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,57,2010-04-07,2005-03-21,2024-03-08,2016-08-30,2024-03-03,Normal,2023-02-06,1259,5,LOW,Low Risk Customer,Marginally,EGP,A,96,76500.0,158490.93649405774,81990.93649405774,1650.9472551464348,BULLET,Monthly,0,NO CHARGE,21.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,JOINT,,,,,1.0717769476347416,0.1339721184543427,,1.9330299575922552,0.0215810098711952,0.4826774432168756,,,0.5173225567831243,0.4826774432168756,0.9330299575922556,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,48,2018-01-10,2018-01-10,2024-03-08,2018-01-22,2024-03-03,Normal,2022-11-14,1175,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,224,119800.0,214952.0209436628,95152.0209436628,959.6072363556376,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,19.976953619299515,0.0891828286575871,1.0701939438910455,0.7942572699804908,0.0425494966060977,0.4737388190901958,2.259037893382534,0.0080100770981271,0.5573336760178617,0.0497045937334041,0.0891828286575871,0.4426663239821383,0.5573336760178618,1.2590378933825344,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",House Wife,Salary,F,,43,2018-11-12,2018-11-12,2024-03-08,2019-07-21,2024-03-03,Normal,2023-10-14,1508,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,82497.0,153503.6071002004,71006.6071002004,639.5983629175017,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10000.0,SEPARATE,MARRIED,15.35036071002004,0.0639598362917501,0.7675180355010022,0.8607174454852953,0.0430358722742647,0.355033035501002,2.1618214609745405,0.0077529893561887,0.5374271104010577,0.03437375,0.0639598362917501,0.4625728895989422,0.5374271104010578,1.1618214609745403,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Engineer,Salary,M,,41,2016-05-10,2016-05-10,2024-02-29,2017-02-22,2024-03-01,Normal,2022-02-01,523,4,MEDIUM,Low Risk Customer,Marginally,EGP,A,84,320000.0,564959.4849087804,244959.48490878043,6725.708153675958,AMORT,Monthly,1,Stamp Duty,18.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.7654983903399388,0.1093569129057055,,2.306338475193821,0.0210178379802373,0.566412297780376,,,0.4335877022196239,0.566412297780376,1.306338475193821,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,45,2019-07-08,2019-07-08,2024-03-08,2019-07-13,2024-03-03,Normal,2019-07-08,-51,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,286000.0,492709.0481926192,206709.04819261923,5132.385918673117,BULLET,Customized Repayment Scheduele,0,NO CHARGE,15.0,Personal Loan,Per-Loan sal-inst-tr Group deals,ID Update Needed,,JOINT,,,,,0.7227589097644029,0.0903448637205503,,2.38358723287959,0.0179454053100458,0.5804642740966904,,,0.4195357259033095,0.5804642740966905,1.3835872328795906,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,48,2018-11-26,2018-11-26,2024-03-08,2019-01-14,2024-03-03,Normal,2018-11-26,-274,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,200000.0,314597.344273375,114597.344273375,5243.289071222916,BULLET,Monthly,0,NO CHARGE,19.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,,,,,,0.572986721366875,0.114597344273375,,2.7452411420887266,0.0262164453561145,0.6357332750597108,,,0.3642667249402893,0.6357332750597107,1.7452411420887268,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,37,2017-04-19,2018-11-26,2024-03-08,2019-11-20,2024-03-03,Normal,2018-11-26,-274,5,LOW,Low Risk Customer,Substandard,EGP,A,84,215000.0,376940.3758135223,161940.37581352232,4487.385426351456,BULLET,Monthly,0,NO CHARGE,17.75,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,10416.0,,,36.188592147995614,0.4308165731904239,5.169798878285087,0.7532110502954527,0.107601578613636,2.221038729064109,2.327649135800308,0.0208715601225649,0.5703819855752559,0.2457300124350815,0.430816573190424,0.4296180144247442,0.5703819855752559,1.327649135800308,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,55,2017-04-04,2017-04-04,2024-03-08,2017-04-29,2024-03-03,Normal,2017-04-04,-876,5,LOW,Low Risk Customer,Marginally,EGP,A,84,46500.0,83244.35636762515,36744.35636762515,991.004242471728,BULLET,Monthly,0,NO CHARGE,18.5,Personal Loan,Per-Loan sal-inst-tr Group deals,KYC Update Needed,,JOINT,,,,,0.7902012122069925,0.1128858874581417,,2.26550046311249,0.0213119191929403,0.5585964265811114,,,0.4414035734188885,0.5585964265811114,1.26550046311249,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,38,2019-01-15,2019-01-15,2024-03-08,2019-02-13,2024-03-03,Normal,2019-01-15,-224,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,128983.0,240000.9182710299,111017.91827102988,1000.0038261292912,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,22.30491805492843,0.0929371585622017,1.1152459027464214,0.8607174454852956,0.0430358722742647,0.5158825198467931,2.16182146097454,0.0077529893561887,0.5374271104010577,0.049946948574969,0.0929371585622017,0.4625728895989422,0.5374271104010576,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Retired,Other,M,,53,2019-12-07,2019-12-07,2024-03-08,2019-12-15,2024-03-03,Normal,2019-12-07,101,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,147000.0,253245.55973536725,106245.55973536723,2637.974580576742,BULLET,Monthly,0,NO CHARGE,15.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,5700.0,,,44.42904556760829,0.4628025579959196,5.553630695951036,0.7227589097644029,0.0903448637205503,2.32994648542472,2.38358723287959,0.0179454053100458,0.5804642740966904,0.2686403508771929,0.4628025579959197,0.4195357259033095,0.5804642740966904,1.3835872328795906,CUR
EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,,50,2018-09-23,2018-10-20,2024-03-08,2018-10-23,2024-03-03,Normal,2018-10-20,-311,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,100000.0,181507.3595766133,81507.35957661326,2160.8018997215863,BULLET,Monthly,0,NO CHARGE,19.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,8333.0,,,21.78175441937037,0.2593066002305996,3.111679202767195,0.8150735957661326,0.1164390851094475,1.3973249143099429,2.2268830755829416,0.0216080189972158,0.550941847389888,0.1428628573714377,0.2593066002305996,0.4490581526101119,0.5509418473898879,1.2268830755829414,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,59,2019-06-12,2019-06-12,2024-03-08,2019-06-17,2024-03-03,Normal,2019-06-12,-77,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,452000.0,670593.1857143147,218593.1857143147,9313.794246032148,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,,,,,,,0.4836132427307847,0.0806022071217974,,3.0677680254439905,0.020605739482372,0.6740301118904606,,,0.3259698881095393,0.6740301118904607,2.0677680254439905,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Real Estates,M,,37,2016-02-03,2016-02-03,2024-03-08,2019-06-19,2024-03-03,Normal,2022-08-16,1085,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,46000.0,77851.44327141806,31851.44327141806,926.8028960883104,BULLET,Monthly,0,NO CHARGE,16.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.6924226798134361,0.0989175256876337,,2.444204572082238,0.020147889045398,0.5908689430410107,,,0.4091310569589892,0.5908689430410108,1.444204572082238,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,48,2017-09-30,2017-09-30,2024-03-08,2019-01-22,2024-03-03,Normal,2017-09-30,-697,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,1000000.0,1692422.6798134362,692422.6798134362,20147.88904539805,BULLET,Monthly,0,NO CHARGE,16.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,,,,,,,0.6924226798134362,0.0989175256876337,,2.4442045720822376,0.020147889045398,0.5908689430410108,,,0.4091310569589892,0.5908689430410108,1.4442045720822378,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,43,2010-06-09,2019-01-21,2024-03-08,2019-01-30,2024-03-03,Normal,2019-01-21,-218,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,126600.0,200520.9518035896,73920.95180358959,835.5039658482899,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,KYC Update Needed,10760.0,,,18.635776189924684,0.0776490674580195,0.931788809496234,0.583893774119981,0.029194688705999,0.3434988466709553,2.7126402854819887,0.0065995573921665,0.6313554711430095,0.0490241635687732,0.0776490674580195,0.3686445288569905,0.6313554711430095,1.7126402854819889,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,43,2019-08-20,2019-08-20,2024-03-08,2019-09-01,2024-03-03,Normal,2019-08-20,-8,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,153231.0,285119.59488915734,131888.59488915734,1187.9983120381555,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,ID Update Needed,10760.0,,,26.498103614233955,0.1104087650593081,1.3249051807116976,0.8607174454852956,0.0430358722742647,0.6128652178864188,2.1618214609745396,0.0077529893561887,0.5374271104010577,0.0593366635687732,0.1104087650593081,0.4625728895989423,0.5374271104010577,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,55,2019-01-06,2019-01-06,2024-03-08,2019-02-16,2024-03-03,Normal,2024-01-13,1599,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,254000.0,417723.6084248625,163723.6084248625,4972.900100295982,BULLET,Monthly,0,NO CHARGE,15.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,16250.0,SEPARATE,DIVORCED,25.70606821076077,0.3060246215566758,3.67229545868011,0.6445811355309548,0.0920830193615649,1.439328425713077,2.551395076395277,0.0195783468515589,0.6080575645646993,0.186080586080586,0.3060246215566758,0.3919424354353007,0.6080575645646993,1.551395076395277,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,43,2018-06-16,2018-06-16,2024-03-08,2018-06-18,2024-03-03,Normal,2022-12-18,1209,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,228000.0,391386.53482737805,163386.53482737803,4659.363509849739,BULLET,Customized Repayment Scheduele,0,NO CHARGE,17.0,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,,JOINT,,,,,0.7166076088920089,0.1023725155560012,,2.39546383207703,0.020435804867762,0.5825443128761696,,,0.4174556871238302,0.5825443128761697,1.3954638320770296,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Salary,M,,35,2019-02-06,2019-02-06,2024-03-08,2019-03-12,2024-03-03,Normal,2024-02-04,1621,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,103186.0,191999.9903298457,88813.99032984569,799.9999597076904,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,5000.0,SEPARATE,MARRIED,38.399998065969136,0.159999991941538,1.9199999032984572,0.8607174454852954,0.0430358722742647,0.8881399032984569,2.16182146097454,0.0077529893561887,0.5374271104010577,0.0859883333333333,0.159999991941538,0.4625728895989422,0.5374271104010577,1.16182146097454,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,51,2009-06-10,2006-08-27,2024-03-08,2017-02-04,2024-03-03,Special,2021-08-11,714,5,LOW,Low Risk Customer,Marginally,EGP,A,84,205800.0,314488.1088029562,108688.10880295618,3743.90605717805,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Credits,,,,,,,0.5281249212971632,0.0754464173281661,,2.8934914064343578,0.0181919633487757,0.6543967617196771,,,0.3456032382803229,0.6543967617196771,1.8934914064343575,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,60,2009-11-11,2005-08-06,2024-03-08,2019-12-01,2024-03-03,Normal,2021-03-23,208,4,MEDIUM,Low Risk Customer,Marginally,EGP,A,57,20000.0,27640.70033310816,7640.700333108154,484.9245672475115,BULLET,Customized Repayment Scheduele,0,NO CHARGE,14.249999999999998,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,JOINT,,,,,0.3820350166554077,0.0804284245590332,,3.61756110409636,0.0242462283623755,0.7235706678547472,,,0.2764293321452527,0.723570667854747,2.6175611040963593,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,53,2019-04-23,2019-04-23,2024-03-08,2019-05-01,2024-03-03,Normal,2020-07-29,336,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,184000.0,296883.3534615525,112883.35346155251,3092.534931891172,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,9583.0,,,30.98021010764401,0.3227105219546251,3.872526263455501,0.6134964862040897,0.0766870607755112,1.4724427822909385,2.6300011858052166,0.0168072550646259,0.6197720345537281,0.2000069567637135,0.3227105219546251,0.3802279654462718,0.6197720345537281,1.6300011858052166,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,52,2017-10-18,2017-10-18,2024-03-08,2017-12-18,2024-03-03,Normal,2017-10-18,-679,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,180,89005.0,144000.37844499614,54995.37844499614,800.0021024722007,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,13.38293479972083,0.0743496377762268,0.8921956533147218,0.6178908875343648,0.0411927258356243,0.340739643401463,2.6184087193620957,0.0089882827085242,0.6180886533850136,0.0459546674927715,0.0743496377762268,0.3819113466149864,0.6180886533850136,1.6184087193620955,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,50,2009-06-10,2007-03-31,2024-03-08,2019-07-22,2024-03-03,Special,2020-11-07,437,5,LOW,Low Risk Customer,Marginally,EGP,A,84,232500.0,324221.12404508254,91721.12404508254,3859.7752862509824,BULLET,Monthly,0,NO CHARGE,10.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Credits,,,,,,,0.3944994582584195,0.0563570654654885,,3.534857726838609,0.0166011840268859,0.7171031828502056,,,0.2828968171497945,0.7171031828502056,2.534857726838609,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2014-09-29,2014-09-29,2024-03-08,2019-04-17,2024-03-03,Normal,2023-02-11,1264,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,58000.0,93582.79619983722,35582.79619983722,974.8207937483044,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,JOINT,,,,,0.61349648620409,0.0766870607755112,,2.630001185805216,0.0168072550646259,0.619772034553728,,,0.3802279654462719,0.619772034553728,1.630001185805216,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,30,2016-09-12,2018-02-10,2024-03-08,2018-02-21,2024-03-03,Normal,2018-02-10,-564,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,84,186000.0,321550.3774459865,135550.3774459865,3827.9806838807913,BULLET,Monthly,0,NO CHARGE,17.25,Auto Loan,Auto Loan-install-tr-Group deals,KYC Update Needed,,SEPARATE,SINGLE,,,,0.7287654701397124,0.1041093528771017,,2.372183563812771,0.020580541311187,0.5784474628123986,,,0.4215525371876014,0.5784474628123986,1.372183563812771,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Other,F,,41,2018-12-31,2018-12-31,2024-03-08,2019-09-01,2024-03-03,Normal,2018-12-31,-239,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,94228.0,175331.68345318842,81103.68345318842,730.5486810549518,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,ID Update Needed,10760.0,,,16.294766120184796,0.0678948588341033,0.8147383060092398,0.8607174454852955,0.0430358722742647,0.3768758524776414,2.16182146097454,0.0077529893561887,0.5374271104010577,0.0364885377942998,0.0678948588341033,0.4625728895989422,0.5374271104010577,1.16182146097454,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,48,2017-11-21,2017-11-21,2024-03-08,2019-06-11,2024-03-03,Special,2022-11-28,1189,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,22800.0,28397.42994965209,5597.429949652098,473.2904991608683,BULLET,Customized Repayment Scheduele,0,NO CHARGE,9.0,Personal Loan,Unsec Staff Loans-Special Offer 5 Y,Post No Credits,,,,,,,0.2455013135812323,0.0491002627162464,,5.073297960864539,0.0207583552263538,0.802889558682733,,,0.1971104413172669,0.8028895586827333,4.073297960864541,CUR
EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,M,,43,2011-05-03,2014-09-07,2024-03-08,2019-11-06,2024-03-03,Normal,2021-10-16,780,5,LOW,Low Risk Customer,Marginally,EGP,A,96,29000.0,51584.14020284791,22584.140202847902,537.3347937796657,BULLET,Customized Repayment Scheduele,0,NO CHARGE,16.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.7787634552706173,0.0973454319088271,,2.2840869627767835,0.0185287859924022,0.5621882983017896,,,0.4378117016982102,0.5621882983017896,1.2840869627767828,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,53,2015-12-23,2015-12-23,2024-03-08,2019-09-11,2024-03-03,Normal,2021-11-06,436,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,84,643000.0,1057465.670146404,414465.67014640407,12588.877025552429,BULLET,Monthly,0,NO CHARGE,15.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.644581135530955,0.092083019361565,,2.5513950763952766,0.0195783468515589,0.6080575645646992,,,0.3919424354353008,0.6080575645646992,1.5513950763952764,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,50,2009-06-10,1999-05-23,2024-03-08,2019-05-08,2024-03-03,Special,2020-10-20,419,5,LOW,Low Risk Customer,Marginally,EGP,A,84,293600.0,409425.040944672,115825.04094467196,4874.107630293714,BULLET,Monthly,0,NO CHARGE,10.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Credits,,,,,,,0.3944994582584195,0.0563570654654884,,3.53485772683861,0.0166011840268859,0.7171031828502057,,,0.2828968171497943,0.7171031828502055,2.5348577268386094,CUR
EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,,51,2018-12-05,2018-12-05,2024-03-08,2018-12-09,2024-03-03,Normal,2024-01-16,1602,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,500000.0,882749.1951699695,382749.1951699695,10508.918990118684,BULLET,Monthly,0,NO CHARGE,18.0,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,50000.0,SEPARATE,MARRIED,17.65498390339939,0.2101783798023736,2.522140557628484,0.765498390339939,0.1093569129057055,1.0935691290570555,2.3063384751938205,0.0210178379802373,0.566412297780376,0.119047619047619,0.2101783798023737,0.433587702219624,0.566412297780376,1.3063384751938203,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,38,2019-09-22,2019-09-22,2024-03-08,2019-09-24,2024-03-03,Normal,2019-09-22,25,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,100000.0,152812.49212971632,52812.49212971632,1819.1963348775755,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.5281249212971632,0.0754464173281661,,2.8934914064343578,0.0181919633487757,0.654396761719677,,,0.3456032382803229,0.6543967617196771,1.8934914064343575,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,39,2018-01-20,2018-01-20,2024-03-08,2018-08-28,2024-03-03,Normal,2024-01-22,1243,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,240,77884.0,123359.9827035606,45475.9827035606,513.9999279315025,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,8000.0,SEPARATE,MARRIED,15.419997837945076,0.0642499909914378,0.7709998918972537,0.583893774119981,0.029194688705999,0.2842248918972537,2.7126402854819887,0.0065995573921665,0.6313554711430094,0.0405645833333333,0.0642499909914378,0.3686445288569905,0.6313554711430095,1.7126402854819889,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2019-02-18,2019-02-18,2024-03-08,2019-02-25,2024-03-03,Normal,2019-02-18,-190,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,122585.0,228096.0480548149,105511.04805481496,950.4002002283956,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,21.19851747721328,0.0883271561550553,1.0599258738606645,0.8607174454852956,0.0430358722742647,0.4902929742324115,2.161821460974539,0.0077529893561887,0.5374271104010577,0.0474694083023543,0.0883271561550553,0.4625728895989425,0.5374271104010578,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Freelancer,Salary,M,,44,2018-04-16,2018-04-16,2024-03-08,2019-02-26,2024-03-03,Normal,2023-06-25,1397,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,65459.0,103680.10256011983,38221.10256011984,432.0004273338327,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,10760.0,,,9.635697263951656,0.0401487385997985,0.4817848631975829,0.5838937741199811,0.029194688705999,0.1776073539039026,2.712640285481988,0.0065995573921665,0.6313554711430094,0.0253481257744733,0.0401487385997985,0.3686445288569906,0.6313554711430095,1.7126402854819882,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,42,2019-11-13,2019-11-13,2024-03-08,2019-11-30,2024-03-03,Normal,2019-11-13,77,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,87708.0,163199.8057086243,75491.8057086243,679.9991904526013,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,Post No Debits,10760.0,,,15.167268188533855,0.0631969507855577,0.7583634094266929,0.8607174454852956,0.0430358722742647,0.3507983536646111,2.1618214609745396,0.0077529893561887,0.5374271104010576,0.0339637546468401,0.0631969507855577,0.4625728895989423,0.5374271104010577,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,,44,2018-01-30,2018-01-30,2024-03-08,2018-01-31,2024-03-03,Normal,2018-01-30,-575,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,235000.0,450313.34722100914,215313.3472210092,5360.87318120249,BULLET,Monthly,0,NO CHARGE,21.0,Personal Loan,NAB Retail Past Due for pers Loan,KYC Update Needed,,,,,,,0.916227009451103,0.130889572778729,,2.091432570405323,0.0228122263029893,0.5218588377409662,,,0.4781411622590339,0.5218588377409662,1.0914325704053236,CUR
EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,F,,47,2011-03-12,2011-03-12,2024-03-08,2016-12-18,2024-03-03,Normal,2021-05-08,619,5,LOW,Low Risk Customer,Marginally,EGP,A,96,32000.0,69237.1777851425,37237.1777851425,721.2206019285677,BULLET,Customized Repayment Scheduele,0,NO CHARGE,22.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,1.163661805785703,0.1454577257232129,,1.8593562107375357,0.0225381438102677,0.462179439192376,,,0.537820560807624,0.4621794391923761,0.8593562107375357,CUR
